number,time,thscode,open,high,low,close,amount,volume
2556,2015-09-02,ICZL.CFE,5277.4000000000,5975.0000000000,5101.8000000000,5377.0000000000,17395495.2280000001,158776.0000000000
2555,2015-09-07,ICZL.CFE,5650.0000000000,5921.8000000000,5550.0000000000,5795.0000000000,1361914.4160000000,11697.0000000000
2554,2015-09-08,ICZL.CFE,5806.2000000000,6383.0000000000,5752.6000000000,6383.0000000000,1312898.1359999999,10836.0000000000
2553,2015-09-09,ICZL.CFE,6428.0000000000,6578.0000000000,6300.0000000000,6369.0000000000,1180921.3720000000,9181.0000000000
2552,2015-09-10,ICZL.CFE,6318.0000000000,6463.8000000000,6234.2000000000,6319.0000000000,812099.1040000001,6395.0000000000
2551,2015-09-11,ICZL.CFE,6330.8000000000,6489.0000000000,6296.2000000000,6420.0000000000,790945.8080000000,6184.0000000000
2550,2015-09-14,ICZL.CFE,6498.0000000000,6500.0000000000,5758.2000000000,5758.2000000000,1001135.6920000000,8153.0000000000
2549,2015-09-15,ICZL.CFE,5749.6000000000,5898.6000000000,5590.2000000000,5663.6000000000,795817.0760000000,6917.0000000000
2548,2015-09-16,ICZL.CFE,5710.4000000000,6200.0000000000,5620.0000000000,6050.8000000000,902122.0520000000,7708.0000000000
2547,2015-09-17,ICZL.CFE,6100.0000000000,6218.2000000000,5855.0000000000,5955.0000000000,501945.2800000000,4130.0000000000
2546,2015-09-18,ICZL.CFE,5768.8000000000,5898.6000000000,5658.0000000000,5830.0000000000,998098.5600000001,8649.0000000000
2545,2015-09-21,ICZL.CFE,5750.0000000000,6184.2000000000,5715.0000000000,6170.2000000000,1193253.4320000000,10042.0000000000
2544,2015-09-22,ICZL.CFE,6168.8000000000,6190.0000000000,6005.0000000000,6077.8000000000,1131866.3119999999,9276.0000000000
2543,2015-09-23,ICZL.CFE,6080.8000000000,6093.2000000000,5903.0000000000,5980.4000000000,1087283.4839999999,9051.0000000000
2542,2015-09-24,ICZL.CFE,6000.0000000000,6146.8000000000,5978.0000000000,6100.0000000000,1090694.4120000000,8986.0000000000
2541,2015-09-25,ICZL.CFE,6098.8000000000,6115.0000000000,5713.0000000000,5787.4000000000,1262387.6120000000,10687.0000000000
2540,2015-09-28,ICZL.CFE,5848.0000000000,6036.6000000000,5770.0000000000,5994.4000000000,1115501.3759999999,9431.0000000000
2539,2015-09-29,ICZL.CFE,5950.0000000000,5950.0000000000,5788.2000000000,5914.0000000000,1042815.2120000001,8872.0000000000
2538,2015-09-30,ICZL.CFE,5955.0000000000,5993.0000000000,5852.0000000000,5917.8000000000,875119.5360000000,7381.0000000000
2537,2015-10-08,ICZL.CFE,6220.0000000000,6350.0000000000,6191.8000000000,6195.2000000000,984445.8280000000,7856.0000000000
2536,2015-10-09,ICZL.CFE,6230.0000000000,6444.6000000000,6208.8000000000,6406.8000000000,945389.9480000000,7489.0000000000
2535,2015-10-12,ICZL.CFE,6458.2000000000,6790.0000000000,6458.2000000000,6642.6000000000,1129145.8000000000,8516.0000000000
2534,2015-10-13,ICZL.CFE,6613.0000000000,6737.6000000000,6586.4000000000,6688.6000000000,877014.7280000000,6576.0000000000
2533,2015-10-14,ICZL.CFE,6645.0000000000,6743.4000000000,6625.6000000000,6645.2000000000,932943.9760000000,6975.0000000000
2532,2015-10-15,ICZL.CFE,6655.8000000000,6957.0000000000,6655.2000000000,6954.8000000000,796688.6240000000,5867.0000000000
2531,2015-10-16,ICZL.CFE,6825.0000000000,6865.0000000000,6641.2000000000,6779.0000000000,993225.6880000000,7352.0000000000
2530,2015-10-19,ICZL.CFE,6797.8000000000,6818.0000000000,6530.0000000000,6685.0000000000,1162988.6560000000,8686.0000000000
2529,2015-10-20,ICZL.CFE,6685.0000000000,6850.0000000000,6645.6000000000,6850.0000000000,1190087.6040000001,8843.0000000000
2528,2015-10-21,ICZL.CFE,6814.0000000000,6844.0000000000,6451.0000000000,6478.8000000000,1421351.5959999999,10707.0000000000
2527,2015-10-22,ICZL.CFE,6520.2000000000,6735.0000000000,6483.0000000000,6666.2000000000,1388106.1120000000,10515.0000000000
2526,2015-10-23,ICZL.CFE,6706.2000000000,6920.0000000000,6671.0000000000,6908.0000000000,1345603.7439999999,9940.0000000000
2525,2015-10-26,ICZL.CFE,6944.0000000000,6949.8000000000,6750.0000000000,6865.0000000000,1279912.3999999999,9359.0000000000
2524,2015-10-27,ICZL.CFE,6824.0000000000,6990.0000000000,6641.2000000000,6903.4000000000,1406686.5480000000,10357.0000000000
2523,2015-10-28,ICZL.CFE,6910.0000000000,6927.0000000000,6666.8000000000,6683.4000000000,1327078.8280000000,9763.0000000000
2522,2015-10-29,ICZL.CFE,6712.2000000000,6886.6000000000,6655.0000000000,6782.0000000000,1318769.1880000001,9744.0000000000
2521,2015-10-30,ICZL.CFE,6801.0000000000,6887.0000000000,6651.0000000000,6783.8000000000,1404359.9760000000,10368.0000000000
2520,2015-11-02,ICZL.CFE,6641.0000000000,6868.0000000000,6582.6000000000,6668.8000000000,1385004.3160000001,10294.0000000000
2519,2015-11-03,ICZL.CFE,6696.8000000000,6757.0000000000,6614.8000000000,6656.2000000000,1276514.2560000001,9553.0000000000
2518,2015-11-04,ICZL.CFE,6700.0000000000,7117.6000000000,6678.8000000000,7090.6000000000,1546129.8000000000,11240.0000000000
2517,2015-11-05,ICZL.CFE,7066.8000000000,7119.6000000000,6983.2000000000,7066.4000000000,1386938.1280000000,9820.0000000000
2516,2015-11-06,ICZL.CFE,7068.8000000000,7338.8000000000,7068.0000000000,7293.8000000000,1275853.4439999999,8847.0000000000
2515,2015-11-09,ICZL.CFE,7270.0000000000,7449.8000000000,7205.2000000000,7353.8000000000,1239896.9960000000,8477.0000000000
2514,2015-11-10,ICZL.CFE,7330.0000000000,7439.0000000000,7320.2000000000,7394.0000000000,1078509.0240000000,7301.0000000000
2513,2015-11-11,ICZL.CFE,7388.0000000000,7548.8000000000,7378.0000000000,7545.0000000000,1043034.3280000000,7006.0000000000
2512,2015-11-12,ICZL.CFE,7540.0000000000,7570.0000000000,7391.0000000000,7519.0000000000,1144037.7560000001,7645.0000000000
2511,2015-11-13,ICZL.CFE,7476.6000000000,7523.4000000000,7330.0000000000,7468.0000000000,1177901.4320000000,7923.0000000000
2510,2015-11-16,ICZL.CFE,7345.0000000000,7670.2000000000,7345.0000000000,7638.0000000000,1158541.4199999999,7723.0000000000
2509,2015-11-17,ICZL.CFE,7660.0000000000,7788.2000000000,7500.8000000000,7547.6000000000,1157349.2279999999,7544.0000000000
2508,2015-11-18,ICZL.CFE,7557.8000000000,7655.6000000000,7466.0000000000,7499.0000000000,899091.0680000000,5941.0000000000
2507,2015-11-19,ICZL.CFE,7516.2000000000,7710.0000000000,7502.2000000000,7697.0000000000,629612.2240000000,4148.0000000000
2506,2015-11-20,ICZL.CFE,7439.0000000000,7540.4000000000,7388.8000000000,7442.6000000000,1341787.2720000001,9007.0000000000
2505,2015-11-23,ICZL.CFE,7400.2000000000,7575.2000000000,7338.8000000000,7356.6000000000,1340785.0959999999,9003.0000000000
2504,2015-11-24,ICZL.CFE,7350.6000000000,7488.6000000000,7312.6000000000,7471.0000000000,1280360.6920000000,8658.0000000000
2503,2015-11-25,ICZL.CFE,7478.8000000000,7636.8000000000,7452.6000000000,7631.0000000000,1232660.8400000001,8171.0000000000
2502,2015-11-26,ICZL.CFE,7646.6000000000,7671.0000000000,7530.0000000000,7531.8000000000,1214040.0840000000,7986.0000000000
2501,2015-11-27,ICZL.CFE,7540.2000000000,7559.4000000000,6931.0000000000,7092.6000000000,1662456.6080000000,11342.0000000000
2500,2015-11-30,ICZL.CFE,7092.6000000000,7199.0000000000,6922.0000000000,7118.2000000000,1561533.3640000001,11040.0000000000
2499,2015-12-01,ICZL.CFE,7125.6000000000,7267.0000000000,7043.0000000000,7137.6000000000,1455079.1839999999,10169.0000000000
2498,2015-12-02,ICZL.CFE,7143.2000000000,7293.2000000000,6951.0000000000,7280.2000000000,1719963.2560000001,12101.0000000000
2497,2015-12-03,ICZL.CFE,7252.2000000000,7407.6000000000,7221.2000000000,7377.8000000000,1426256.7360000000,9758.0000000000
2496,2015-12-04,ICZL.CFE,7307.0000000000,7387.2000000000,7222.0000000000,7315.8000000000,1267617.9839999999,8667.0000000000
2495,2015-12-07,ICZL.CFE,7346.0000000000,7437.0000000000,7251.2000000000,7339.4000000000,1291684.8040000000,8792.0000000000
2494,2015-12-08,ICZL.CFE,7311.0000000000,7315.4000000000,7166.6000000000,7230.0000000000,1279874.8999999999,8842.0000000000
2493,2015-12-09,ICZL.CFE,7231.0000000000,7280.4000000000,7151.0000000000,7212.0000000000,1216991.8080000000,8429.0000000000
2492,2015-12-10,ICZL.CFE,7195.0000000000,7330.0000000000,7151.8000000000,7170.0000000000,1388540.0040000000,9567.0000000000
2491,2015-12-11,ICZL.CFE,7189.0000000000,7269.0000000000,7121.0000000000,7227.4000000000,1231941.5000000000,8567.0000000000
2490,2015-12-14,ICZL.CFE,7167.0000000000,7429.8000000000,7165.0000000000,7422.0000000000,1337811.1280000000,9189.0000000000
2489,2015-12-15,ICZL.CFE,7403.0000000000,7500.4000000000,7395.0000000000,7446.0000000000,1017797.8959999999,6822.0000000000
2488,2015-12-16,ICZL.CFE,7468.8000000000,7570.8000000000,7462.2000000000,7492.6000000000,905215.0159999999,6024.0000000000
2487,2015-12-17,ICZL.CFE,7529.0000000000,7713.8000000000,7513.8000000000,7693.6000000000,775650.5400000000,5077.0000000000
2486,2015-12-18,ICZL.CFE,7450.0000000000,7488.2000000000,7380.8000000000,7487.6000000000,1172012.8959999999,7874.0000000000
2485,2015-12-21,ICZL.CFE,7468.4000000000,7612.6000000000,7434.4000000000,7585.0000000000,1184804.3400000001,7880.0000000000
2484,2015-12-22,ICZL.CFE,7604.6000000000,7660.0000000000,7528.8000000000,7650.0000000000,1095723.4120000000,7211.0000000000
2483,2015-12-23,ICZL.CFE,7661.4000000000,7666.8000000000,7511.2000000000,7516.4000000000,1203970.4639999999,7931.0000000000
2482,2015-12-24,ICZL.CFE,7532.6000000000,7571.0000000000,7405.8000000000,7533.4000000000,1179895.0400000000,7879.0000000000
2481,2015-12-25,ICZL.CFE,7552.6000000000,7603.2000000000,7503.0000000000,7595.8000000000,1017162.6679999999,6734.0000000000
2480,2015-12-28,ICZL.CFE,7546.0000000000,7619.8000000000,7295.2000000000,7305.0000000000,1275922.7720000001,8527.0000000000
2479,2015-12-29,ICZL.CFE,7333.2000000000,7437.4000000000,7285.0000000000,7418.2000000000,1285371.8640000001,8751.0000000000
2478,2015-12-30,ICZL.CFE,7442.0000000000,7543.0000000000,7411.2000000000,7511.4000000000,1145614.1560000000,7661.0000000000
2477,2015-12-31,ICZL.CFE,7529.0000000000,7553.0000000000,7338.0000000000,7349.0000000000,1268690.9080000001,8521.0000000000
2476,2016-01-04,ICZL.CFE,7350.0000000000,7364.8000000000,6881.2000000000,6881.2000000000,850723.0600000001,5957.0000000000
2475,2016-01-05,ICZL.CFE,6650.0000000000,6880.0000000000,6650.0000000000,6699.0000000000,1373848.1159999999,10206.0000000000
2474,2016-01-06,ICZL.CFE,6749.0000000000,6870.0000000000,6701.0000000000,6814.4000000000,1299908.5600000001,9565.0000000000
2473,2016-01-07,ICZL.CFE,6745.8000000000,6745.8000000000,6360.0000000000,6360.0000000000,290416.3760000000,2196.0000000000
2472,2016-01-08,ICZL.CFE,6520.0000000000,6588.8000000000,6150.0000000000,6399.8000000000,1367512.6960000000,10654.0000000000
2471,2016-01-11,ICZL.CFE,6248.8000000000,6396.8000000000,5929.8000000000,5940.4000000000,1398513.6320000000,11236.0000000000
2470,2016-01-12,ICZL.CFE,6040.2000000000,6167.2000000000,5961.0000000000,6074.8000000000,1338650.3240000000,11013.0000000000
2469,2016-01-13,ICZL.CFE,6126.4000000000,6210.0000000000,5849.4000000000,5904.4000000000,1264704.5919999999,10420.0000000000
2468,2016-01-14,ICZL.CFE,5735.0000000000,6109.8000000000,5723.0000000000,6078.0000000000,1046794.0040000000,8896.0000000000
2467,2016-01-15,ICZL.CFE,5782.2000000000,5846.0000000000,5486.8000000000,5570.0000000000,1244679.3119999999,10971.0000000000
2466,2016-01-18,ICZL.CFE,5555.8000000000,5810.0000000000,5543.2000000000,5695.2000000000,1429302.9920000001,12537.0000000000
2465,2016-01-19,ICZL.CFE,5721.2000000000,5968.6000000000,5700.0000000000,5928.8000000000,1377995.6320000000,11821.0000000000
2464,2016-01-20,ICZL.CFE,5876.0000000000,5964.4000000000,5801.0000000000,5835.0000000000,1339520.3999999999,11388.0000000000
2463,2016-01-21,ICZL.CFE,5849.8000000000,5990.0000000000,5655.0000000000,5679.0000000000,1559478.6599999999,13357.0000000000
2462,2016-01-22,ICZL.CFE,5780.0000000000,5836.0000000000,5615.8000000000,5779.8000000000,1473509.7960000001,12855.0000000000
2461,2016-01-25,ICZL.CFE,5815.2000000000,5912.0000000000,5750.6000000000,5800.0000000000,1205984.9360000000,10339.0000000000
2460,2016-01-26,ICZL.CFE,5750.0000000000,5767.8000000000,5370.8000000000,5401.2000000000,1377154.3319999999,12248.0000000000
2459,2016-01-27,ICZL.CFE,5450.0000000000,5456.8000000000,5112.2000000000,5280.4000000000,1508577.3799999999,14261.0000000000
2458,2016-01-28,ICZL.CFE,5250.0000000000,5346.4000000000,5132.0000000000,5155.0000000000,1261454.3200000001,11986.0000000000
2457,2016-01-29,ICZL.CFE,5177.0000000000,5421.0000000000,5160.2000000000,5329.8000000000,1435437.9399999999,13534.0000000000
2456,2016-02-01,ICZL.CFE,5339.0000000000,5394.4000000000,5212.6000000000,5323.0000000000,1193693.5560000001,11210.0000000000
2455,2016-02-02,ICZL.CFE,5334.0000000000,5546.8000000000,5330.8000000000,5523.6000000000,1297976.1799999999,11870.0000000000
2454,2016-02-03,ICZL.CFE,5470.0000000000,5584.0000000000,5411.0000000000,5556.8000000000,1238087.4960000000,11301.0000000000
2453,2016-02-04,ICZL.CFE,5600.0000000000,5719.2000000000,5600.0000000000,5695.0000000000,1271303.1359999999,11228.0000000000
2452,2016-02-05,ICZL.CFE,5683.0000000000,5708.8000000000,5611.0000000000,5617.0000000000,944051.0680000000,8330.0000000000
2451,2016-02-15,ICZL.CFE,5531.8000000000,5675.0000000000,5461.0000000000,5651.4000000000,1067193.8520000000,9579.0000000000
2450,2016-02-16,ICZL.CFE,5689.0000000000,5908.0000000000,5681.0000000000,5881.0000000000,1060745.2560000001,9115.0000000000
2449,2016-02-17,ICZL.CFE,5870.0000000000,5969.0000000000,5836.0000000000,5947.0000000000,941852.6800000001,7984.0000000000
2448,2016-02-18,ICZL.CFE,6000.0000000000,6036.4000000000,5931.6000000000,5950.2000000000,715050.3840000000,5978.0000000000
2447,2016-02-19,ICZL.CFE,5737.0000000000,5836.2000000000,5722.4000000000,5767.8000000000,1356873.2039999999,11752.0000000000
2446,2016-02-22,ICZL.CFE,5815.2000000000,5924.8000000000,5803.6000000000,5869.2000000000,1423007.7600000000,12135.0000000000
2445,2016-02-23,ICZL.CFE,5861.2000000000,5885.6000000000,5760.0000000000,5845.0000000000,1356029.7720000001,11641.0000000000
2444,2016-02-24,ICZL.CFE,5828.8000000000,5922.6000000000,5720.0000000000,5881.8000000000,1638160.9760000000,14074.0000000000
2443,2016-02-25,ICZL.CFE,5880.8000000000,5898.6000000000,5300.0000000000,5361.0000000000,1836493.7479999999,16289.0000000000
2442,2016-02-26,ICZL.CFE,5433.6000000000,5496.8000000000,5333.0000000000,5417.8000000000,1569420.1159999999,14435.0000000000
2441,2016-02-29,ICZL.CFE,5399.8000000000,5407.8000000000,5036.0000000000,5075.2000000000,1726738.4120000000,16685.0000000000
2440,2016-03-01,ICZL.CFE,5075.6000000000,5288.0000000000,5072.6000000000,5227.4000000000,1753186.3000000000,16946.0000000000
2439,2016-03-02,ICZL.CFE,5260.2000000000,5625.0000000000,5251.2000000000,5587.8000000000,1849219.3480000000,17043.0000000000
2438,2016-03-03,ICZL.CFE,5588.0000000000,5736.0000000000,5582.0000000000,5603.8000000000,1779935.1399999999,15720.0000000000
2437,2016-03-04,ICZL.CFE,5603.8000000000,5671.0000000000,5383.0000000000,5452.0000000000,1986632.2439999999,17931.0000000000
2436,2016-03-07,ICZL.CFE,5567.0000000000,5717.6000000000,5515.8000000000,5595.0000000000,1766521.7560000001,15686.0000000000
2435,2016-03-08,ICZL.CFE,5511.0000000000,5677.0000000000,5365.0000000000,5661.0000000000,1922727.5319999999,17416.0000000000
2434,2016-03-09,ICZL.CFE,5551.8000000000,5607.0000000000,5461.0000000000,5500.0000000000,1591119.0759999999,14368.0000000000
2433,2016-03-10,ICZL.CFE,5548.0000000000,5598.8000000000,5371.0000000000,5396.0000000000,1664705.9920000001,15160.0000000000
2432,2016-03-11,ICZL.CFE,5351.0000000000,5478.6000000000,5321.0000000000,5413.2000000000,1544784.6560000000,14291.0000000000
2431,2016-03-14,ICZL.CFE,5560.0000000000,5738.0000000000,5515.4000000000,5629.6000000000,1768092.7960000001,15660.0000000000
2430,2016-03-15,ICZL.CFE,5627.0000000000,5678.8000000000,5571.4000000000,5608.0000000000,1366803.1799999999,12151.0000000000
2429,2016-03-16,ICZL.CFE,5700.0000000000,5711.0000000000,5482.8000000000,5565.4000000000,1428923.2720000001,12799.0000000000
2428,2016-03-17,ICZL.CFE,5602.2000000000,5796.8000000000,5561.2000000000,5760.0000000000,1133904.1839999999,10005.0000000000
2427,2016-03-18,ICZL.CFE,5612.0000000000,5847.0000000000,5603.0000000000,5799.6000000000,1886384.6359999999,16417.0000000000
2426,2016-03-21,ICZL.CFE,5870.4000000000,5957.0000000000,5845.2000000000,5929.8000000000,1702122.5919999999,14424.0000000000
2425,2016-03-22,ICZL.CFE,5881.6000000000,5989.8000000000,5865.4000000000,5921.6000000000,1506681.7320000001,12716.0000000000
2424,2016-03-23,ICZL.CFE,5920.0000000000,5975.6000000000,5868.4000000000,5949.2000000000,1569188.9639999999,13235.0000000000
2423,2016-03-24,ICZL.CFE,5900.8000000000,5963.2000000000,5832.2000000000,5843.4000000000,2029015.7679999999,17212.0000000000
2422,2016-03-25,ICZL.CFE,5860.0000000000,5945.0000000000,5845.4000000000,5910.4000000000,1616039.6760000000,13715.0000000000
2421,2016-03-28,ICZL.CFE,5965.6000000000,6065.0000000000,5838.0000000000,5857.0000000000,1860236.3240000000,15579.0000000000
2420,2016-03-29,ICZL.CFE,5860.2000000000,5884.4000000000,5720.0000000000,5788.8000000000,1950174.3999999999,16820.0000000000
2419,2016-03-30,ICZL.CFE,5868.0000000000,6033.6000000000,5827.0000000000,6020.8000000000,1967927.2960000001,16645.0000000000
2418,2016-03-31,ICZL.CFE,6033.2000000000,6085.2000000000,6013.8000000000,6020.0000000000,1795696.3840000001,14844.0000000000
2417,2016-04-01,ICZL.CFE,6000.4000000000,6030.0000000000,5863.2000000000,6028.0000000000,1986778.4760000000,16667.0000000000
2416,2016-04-05,ICZL.CFE,6006.0000000000,6240.8000000000,5993.6000000000,6190.4000000000,1968602.9560000000,16082.0000000000
2415,2016-04-06,ICZL.CFE,6190.4000000000,6237.6000000000,6172.0000000000,6223.4000000000,1536126.1280000000,12384.0000000000
2414,2016-04-07,ICZL.CFE,6248.4000000000,6284.4000000000,6139.6000000000,6156.0000000000,1859183.8680000000,15000.0000000000
2413,2016-04-08,ICZL.CFE,6138.2000000000,6138.2000000000,6030.2000000000,6114.2000000000,1832145.1080000000,15056.0000000000
2412,2016-04-11,ICZL.CFE,6170.0000000000,6316.2000000000,6170.0000000000,6237.0000000000,1812780.8160000001,14493.0000000000
2411,2016-04-12,ICZL.CFE,6230.0000000000,6266.4000000000,6140.8000000000,6239.8000000000,1758377.4839999999,14188.0000000000
2410,2016-04-13,ICZL.CFE,6300.0000000000,6427.8000000000,6283.6000000000,6306.0000000000,1812955.3640000001,14248.0000000000
2409,2016-04-14,ICZL.CFE,6366.0000000000,6385.8000000000,6316.0000000000,6381.2000000000,1074410.4160000000,8451.0000000000
2408,2016-04-15,ICZL.CFE,6225.0000000000,6238.8000000000,6147.0000000000,6214.6000000000,1631182.9360000000,13187.0000000000
2407,2016-04-18,ICZL.CFE,6152.0000000000,6160.0000000000,6026.0000000000,6093.2000000000,1711328.0279999999,14073.0000000000
2406,2016-04-19,ICZL.CFE,6160.2000000000,6174.2000000000,6056.2000000000,6102.6000000000,1611989.2000000000,13211.0000000000
2405,2016-04-20,ICZL.CFE,6148.8000000000,6161.8000000000,5721.2000000000,5791.2000000000,2081202.9879999999,17516.0000000000
2404,2016-04-21,ICZL.CFE,5800.4000000000,5916.0000000000,5767.0000000000,5788.4000000000,1745553.1240000001,14947.0000000000
2403,2016-04-22,ICZL.CFE,5741.0000000000,5850.0000000000,5727.8000000000,5850.0000000000,1639285.9839999999,14142.0000000000
2402,2016-04-25,ICZL.CFE,5808.8000000000,5824.2000000000,5686.6000000000,5815.4000000000,1625211.8920000000,14091.0000000000
2401,2016-04-26,ICZL.CFE,5825.6000000000,5896.8000000000,5765.6000000000,5885.0000000000,1673191.9560000000,14340.0000000000
2400,2016-04-27,ICZL.CFE,5897.6000000000,5934.4000000000,5834.0000000000,5865.8000000000,1569950.7520000001,13355.0000000000
2399,2016-04-28,ICZL.CFE,5881.4000000000,5884.8000000000,5725.4000000000,5833.0000000000,1759785.0440000000,15156.0000000000
2398,2016-04-29,ICZL.CFE,5809.8000000000,5890.0000000000,5798.0000000000,5844.8000000000,1528243.5480000000,13060.0000000000
2397,2016-05-03,ICZL.CFE,5863.0000000000,6090.0000000000,5800.6000000000,6085.0000000000,1878062.2600000000,15722.0000000000
2396,2016-05-04,ICZL.CFE,6060.0000000000,6110.0000000000,6040.0000000000,6062.8000000000,1452387.7800000000,11968.0000000000
2395,2016-05-05,ICZL.CFE,6053.8000000000,6138.0000000000,6042.0000000000,6132.8000000000,1503466.1920000000,12362.0000000000
2394,2016-05-06,ICZL.CFE,6111.0000000000,6156.4000000000,5883.0000000000,5887.8000000000,2033551.9480000001,16908.0000000000
2393,2016-05-09,ICZL.CFE,5830.0000000000,5837.0000000000,5633.2000000000,5652.8000000000,1762392.4560000000,15386.0000000000
2392,2016-05-10,ICZL.CFE,5679.0000000000,5705.6000000000,5636.6000000000,5650.0000000000,1390141.2200000000,12254.0000000000
2391,2016-05-11,ICZL.CFE,5711.0000000000,5749.8000000000,5613.6000000000,5640.4000000000,1629259.8959999999,14334.0000000000
2390,2016-05-12,ICZL.CFE,5600.0000000000,5682.0000000000,5505.6000000000,5670.0000000000,1677205.3920000000,14964.0000000000
2389,2016-05-13,ICZL.CFE,5649.0000000000,5766.0000000000,5620.0000000000,5659.2000000000,1529990.6240000001,13460.0000000000
2388,2016-05-16,ICZL.CFE,5641.0000000000,5785.0000000000,5621.0000000000,5772.2000000000,1515512.0160000001,13276.0000000000
2387,2016-05-17,ICZL.CFE,5784.2000000000,5827.0000000000,5715.2000000000,5779.2000000000,1530368.4600000000,13270.0000000000
2386,2016-05-18,ICZL.CFE,5701.0000000000,5730.0000000000,5561.8000000000,5632.8000000000,1314693.0560000001,11637.0000000000
2385,2016-05-19,ICZL.CFE,5630.0000000000,5739.8000000000,5625.4000000000,5641.2000000000,962935.7080000000,8468.0000000000
2384,2016-05-20,ICZL.CFE,5431.0000000000,5586.2000000000,5422.6000000000,5562.8000000000,1686734.0880000000,15262.0000000000
2383,2016-05-23,ICZL.CFE,5586.6000000000,5685.0000000000,5586.6000000000,5635.2000000000,1563963.6440000001,13848.0000000000
2382,2016-05-24,ICZL.CFE,5633.8000000000,5646.4000000000,5541.8000000000,5598.6000000000,1625892.1799999999,14551.0000000000
2381,2016-05-25,ICZL.CFE,5665.0000000000,5680.0000000000,5550.0000000000,5556.0000000000,1599952.5840000000,14251.0000000000
2380,2016-05-26,ICZL.CFE,5551.0000000000,5627.8000000000,5462.4000000000,5627.8000000000,1889361.1120000000,17065.0000000000
2379,2016-05-27,ICZL.CFE,5617.8000000000,5664.0000000000,5574.0000000000,5630.6000000000,1634461.6560000000,14549.0000000000
2378,2016-05-30,ICZL.CFE,5589.0000000000,5676.8000000000,5520.0000000000,5611.0000000000,1767312.9920000001,15755.0000000000
2377,2016-05-31,ICZL.CFE,5630.0000000000,5927.8000000000,5630.0000000000,5923.2000000000,2194016.9279999998,18925.0000000000
2376,2016-06-01,ICZL.CFE,5925.0000000000,5965.6000000000,5892.0000000000,5899.8000000000,1653541.1880000001,13944.0000000000
2375,2016-06-02,ICZL.CFE,5908.0000000000,5946.8000000000,5896.2000000000,5937.8000000000,1472028.1120000000,12429.0000000000
2374,2016-06-03,ICZL.CFE,5950.0000000000,6019.4000000000,5908.4000000000,6003.6000000000,1809535.5759999999,15181.0000000000
2373,2016-06-06,ICZL.CFE,6020.0000000000,6037.4000000000,5956.2000000000,5974.0000000000,1501946.0759999999,12536.0000000000
2372,2016-06-07,ICZL.CFE,5983.0000000000,6017.6000000000,5947.4000000000,6016.6000000000,1440048.6880000001,12039.0000000000
2371,2016-06-08,ICZL.CFE,5998.0000000000,6027.0000000000,5931.6000000000,5995.8000000000,1570254.1640000001,13144.0000000000
2370,2016-06-13,ICZL.CFE,5910.0000000000,5977.8000000000,5721.0000000000,5732.0000000000,1867046.3999999999,15848.0000000000
2369,2016-06-14,ICZL.CFE,5740.0000000000,5774.0000000000,5689.0000000000,5723.4000000000,1573195.2160000000,13728.0000000000
2368,2016-06-15,ICZL.CFE,5688.0000000000,5963.8000000000,5678.8000000000,5920.0000000000,1614965.4439999999,13782.0000000000
2367,2016-06-16,ICZL.CFE,5920.2000000000,5950.0000000000,5883.2000000000,5912.8000000000,1090612.9839999999,9201.0000000000
2366,2016-06-17,ICZL.CFE,5820.4000000000,5916.0000000000,5780.0000000000,5810.6000000000,1732810.1760000000,14796.0000000000
2365,2016-06-20,ICZL.CFE,5820.0000000000,5864.4000000000,5725.2000000000,5848.2000000000,1658367.5040000000,14283.0000000000
2364,2016-06-21,ICZL.CFE,5900.0000000000,5969.6000000000,5735.4000000000,5777.6000000000,1888478.2120000001,16109.0000000000
2363,2016-06-22,ICZL.CFE,5759.8000000000,5922.2000000000,5756.6000000000,5922.0000000000,1744652.5840000000,14943.0000000000
2362,2016-06-23,ICZL.CFE,5910.0000000000,5918.0000000000,5822.2000000000,5888.0000000000,1613852.3759999999,13737.0000000000
2361,2016-06-24,ICZL.CFE,5871.0000000000,5935.8000000000,5653.6000000000,5787.0000000000,2205901.8999999999,18967.0000000000
2360,2016-06-27,ICZL.CFE,5810.2000000000,5977.4000000000,5806.0000000000,5965.2000000000,1807245.1799999999,15312.0000000000
2359,2016-06-28,ICZL.CFE,5945.0000000000,6045.0000000000,5924.4000000000,6037.0000000000,1800761.3680000000,15062.0000000000
2358,2016-06-29,ICZL.CFE,6067.0000000000,6077.0000000000,6010.0000000000,6050.4000000000,1567159.6760000000,12972.0000000000
2357,2016-06-30,ICZL.CFE,6045.0000000000,6062.2000000000,6021.2000000000,6051.6000000000,1401259.6680000001,11598.0000000000
2356,2016-07-01,ICZL.CFE,6060.0000000000,6107.0000000000,6013.6000000000,6039.8000000000,1597761.6480000000,13186.0000000000
2355,2016-07-04,ICZL.CFE,6011.0000000000,6201.0000000000,6011.0000000000,6159.6000000000,1835074.4680000001,14960.0000000000
2354,2016-07-05,ICZL.CFE,6163.6000000000,6219.8000000000,6162.2000000000,6202.4000000000,1439420.2960000001,11624.0000000000
2353,2016-07-06,ICZL.CFE,6193.4000000000,6256.6000000000,6165.8000000000,6226.6000000000,1535134.4120000000,12366.0000000000
2352,2016-07-07,ICZL.CFE,6237.4000000000,6293.8000000000,6178.4000000000,6279.4000000000,1772615.4120000000,14216.0000000000
